Campaign,Date,City/Location,Latitude,Longitude,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, GBP",Conversions,"Total conversion value, GBP",Likes (Reactions),Shares,Comments,Concatenated value
Fall,11/9/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1619,0.0188,30.4372,0.7475,22.751807,6,288,34,19,15,Fall-London-Collection
Fall,11/9/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1602,0.0155,24.831,0.621,15.420051,7,442.8,42,12,13.5,Fall-London-Discount
Fall,11/9/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,1945,0.0102,19.839,0.29,5.75331,1,135,56,9,6,Fall-London-Collection
Fall,11/9/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2333,0.0097,22.6301,0.83,18.782983,2,198,108,21,6,Fall-London-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1849,0.0148,27.3652,1.4145,38.7080754,3,289.632,73,21,7.5,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1482,0.0179,26.5278,1.9435,51.5567793,6,509.04,96,9,6,Fall-Manchester-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2976,0.0139,41.3664,0.94,38.884416,4,178.64,46,18,8,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1644,0.0128,21.0432,0.93,19.570176,10,334.6,85,0,8,Fall-Manchester-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1734,0.022,38.148,0.7015,26.760822,6,68.88,65,3,6,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1203,0.01672,20.11416,0.7245,14.57270892,2,324,92,4,4.5,Fall-Manchester-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,2774,0.0143,39.6682,0.67,26.577694,10,127.4,79,3,13,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1429,0.01507,21.53503,0.65,13.9977695,2,204,101,3,10,Fall-Manchester-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1694,0.0152,25.7488,1.196,30.7955648,7,363.6,52,9,1.5,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1460,0.0089,12.994,1.104,14.345376,5,278.4,67,10,1.5,Fall-Manchester-Discount
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2710,0.0066,17.886,0.33,5.90238,1,98,78,28,5,Fall-Manchester-Collection
Fall,11/9/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1874,0.0032,5.9968,0.67,4.017856,7,466,30,20,4,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1814,0.0199,36.0986,1.2995,46.9101307,6,53.088,79,30,12,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1360,0.0113,15.368,2.1505,33.048884,7,182.784,79,16,6,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2525,0.0125,31.5625,0.22,6.94375,3,128.24,49,27,6,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2535,0.0092,23.322,1.48,34.51656,6,203.84,94,28,4,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1360,0.02299,31.2664,0.0575,1.797818,7,117.6,67,15,9,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1208,0.01815,21.9252,0.805,17.649786,9,535.2,108,8,12,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2779,0.01001,27.81779,0.49,13.6307171,4,172.9,74,3,6,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1622,0.01144,18.55568,2.01,37.2969168,2,199,102,14,0,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1861,0.0123,22.8903,0.2875,6.58096125,5,268.8,37,5,0,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1343,0.0062,8.3266,1.311,10.9161726,5,470.4,24,0,15,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2683,0.0066,17.7078,1.07,18.947346,5,431,67,12,7,Fall-Birmingham-Collection
Fall,11/10/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2402,0.0078,18.7356,0.39,7.306884,2,71,7,3,4,Fall-Birmingham-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1695,0.0141,23.8995,1.38,32.98131,4,36.48,43,3,15,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1436,0.0154,22.1144,1.3915,30.7721876,6,205.8,78,4,4.5,Fall-London-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,3192,0.0141,45.0072,1.12,50.408064,6,41.44,67,14,12,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2244,0.011,24.684,1.87,46.15908,5,458.5,44,12,8,Fall-London-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,1959,0.02167,42.45153,0.5865,24.89782234,6,278.88,34,2,18,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1959,0.0209,40.9431,1.3685,56.03063235,6,457.2,88,16,13.5,Fall-London-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2679,0.01705,45.67695,0.41,18.7275495,5,49.7,16,9,12,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2145,0.01232,26.4264,1.46,38.582544,2,230,113,14,5,Fall-London-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1932,0.0189,36.5148,0.4025,14.697207,2,57.6,53,17,4.5,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1291,0.0134,17.2994,0.414,7.1619516,5,193.2,44,3,12,Fall-London-Discount
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,3028,0.0103,31.1884,0.62,19.336808,4,325,94,32,9,Fall-London-Collection
Fall,11/10/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2156,0.0106,22.8536,1.2,27.42432,2,179,64,32,9,Fall-London-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1687,0.0185,31.2095,1.311,40.9156545,5,187.488,81,27,15,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1614,0.0163,26.3082,0.46,12.101772,7,383.88,71,15,1.5,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2452,0.0124,30.4048,1.1,33.44528,3,120.4,48,38,9,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1661,0.0127,21.0947,0.65,13.711555,9,155.4,71,20,6,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1765,0.01914,33.7821,0.069,2.3309649,8,420.84,56,3,7.5,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1215,0.01551,18.84465,0.713,13.43623545,2,200.4,86,21,15,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1658,0.01672,27.72176,0.54,14.9697504,5,95.2,52,24,5,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1851,0.01386,25.65486,2.13,54.6448518,5,434,74,21,3,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1236,0.0166,20.5176,0.8395,17.2245252,4,277.2,36,6,3,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,991,0.0111,11.0001,0.3335,3.66853335,9,289.2,26,1,12,Fall-Manchester-Discount
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,2446,0.0096,23.4816,0.3,7.04448,2,114,84,15,2,Fall-Manchester-Collection
Fall,11/10/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1372,0.0105,14.406,0.92,13.25352,3,279,34,9,1,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1437,0.0192,27.5904,0.874,24.1140096,3,48.384,43,29,9,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1922,0.011,21.142,1.334,28.203428,2,299.712,88,18,12,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2456,0.0121,29.7176,1.21,35.958296,5,35.2,42,44,1,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2267,0.0103,23.3501,0.76,17.746076,2,224,91,16,2,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1112,0.01397,15.53464,1.173,18.22213272,7,206.64,61,22,13.5,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1226,0.01771,21.71246,1.449,31.46135454,9,780,59,10,4.5,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2682,0.01408,37.76256,0.8,30.210048,6,235.2,68,20,5,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,1596,0.00803,12.81588,1.78,22.8122664,2,166,103,8,12,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1487,0.0101,15.0187,1.058,15.8897846,3,121.2,56,7,3,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1150,0.014,16.1,0.506,8.1466,7,406.8,35,9,12,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2246,0.0098,22.0108,1.08,23.771664,5,343,35,16,4,Fall-Birmingham-Collection
Fall,11/11/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2207,0.008,17.656,0.54,9.53424,4,209,24,15,2,Fall-Birmingham-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2613,0.0127,33.1851,0.736,24.4242336,6,69.888,70,9,12,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1830,0.0177,32.391,1.2075,39.1121325,4,440.16,90,11,7.5,Fall-London-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,2482,0.0162,40.2084,0.48,19.300032,6,66.08,58,6,11,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2382,0.0122,29.0604,1.75,50.8557,6,208.6,79,10,7,Fall-London-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2612,0.02178,56.88936,0.6785,38.59943076,7,282.24,19,2,12,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1956,0.01672,32.70432,1.7365,56.79105168,4,205.2,80,15,12,Fall-London-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,2692,0.01023,27.53916,0.36,9.9140976,7,86.8,25,9,6,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2584,0.0143,36.9512,0.77,28.452424,8,551,139,16,14,Fall-London-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1651,0.0123,20.3073,0.3795,7.70662035,6,286.8,68,16,13.5,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1790,0.0182,32.578,0.9545,31.095701,5,392.4,66,20,10.5,Fall-London-Discount
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2306,0.0096,22.1376,0.28,6.198528,1,158,79,14,0,Fall-London-Collection
Fall,11/11/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,1563,0.0063,9.8469,0.93,9.157617,2,156,101,24,3,Fall-London-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,1597,0.0135,21.5595,0.5175,11.15704125,6,405.216,32,8,12,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1179,0.0144,16.9776,0.6555,11.1288168,11,278.04,95,9,9,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,1983,0.0135,26.7705,1.24,33.19542,8,152.32,90,6,9,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,1607,0.01,16.07,1.43,22.9801,3,258.3,84,8,4,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1242,0.02189,27.18738,0.713,19.38460194,6,258.72,34,6,7.5,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1548,0.02079,32.18292,1.6905,54.40522626,8,580.8,101,10,9,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,3291,0.01265,41.63115,0.05,2.0815575,8,156.1,30,14,11,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,1740,0.01199,20.8626,1.4,29.20764,6,302,103,27,10,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1461,0.0133,19.4313,1.035,20.1113955,2,186,70,9,0,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,713,0.0099,7.0587,0.46,3.247002,5,309.6,62,2,13.5,Fall-Manchester-Discount
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1630,0.0087,14.181,0.14,1.98534,2,123,47,3,2,Fall-Manchester-Collection
Fall,11/11/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1962,0.0085,16.677,0.89,14.84253,3,273,55,4,0,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1380,0.0181,24.978,0.8165,20.394537,5,66.528,64,32,6,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1650,0.011,18.15,0.828,15.0282,4,272.832,100,24,3,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2741,0.0088,24.1208,0.6,14.47248,1,105.28,89,36,8,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,1577,0.0093,14.6661,0.55,8.066355,3,296.8,79,28,7,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,1656,0.01518,25.13808,0.1955,4.91449464,7,241.92,61,8,9,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,913,0.01089,9.94257,1.127,11.20527639,8,741.6,90,14,19.5,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,1484,0.01518,22.52712,0.74,16.6700688,7,253.4,66,18,6,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2106,0.01001,21.08106,1.21,25.5080826,7,356,91,16,9,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1587,0.0172,27.2964,0.2185,5.9642634,8,345.6,51,6,1.5,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1026,0.0088,9.0288,0.1495,1.3498056,4,316.8,48,11,0,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2063,0.0101,20.8363,0.01,0.208363,1,77,38,12,4,Fall-Birmingham-Collection
Fall,11/12/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,2026,0.0054,10.9404,0.39,4.266756,5,465,72,4,4,Fall-Birmingham-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,2675,0.0188,50.29,0.529,26.60341,3,25.92,75,14,12,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1678,0.015,25.17,1.104,27.78768,4,180.6,59,0,12,Fall-London-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,3329,0.0135,44.9415,0.3,13.48245,3,23.2,91,10,11,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,2177,0.0125,27.2125,1.42,38.64175,9,106.4,54,0,9,Fall-London-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Collection,2216,0.02024,44.85184,0.4715,21.14764256,5,125.16,9,5,9,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Instagram,Desktop,Discount,1303,0.02079,27.08937,0.828,22.42999836,8,531.6,111,17,19.5,Fall-London-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Collection,3284,0.01111,36.48524,0.66,24.0802584,7,61.6,47,2,13,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Instagram,Mobile,Discount,2131,0.01243,26.48833,0.88,23.3097304,4,339,102,28,12,Fall-London-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Collection,1349,0.0148,19.9652,0.023,0.4591996,3,133.2,89,12,3,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Pinterest,Desktop,Discount,1955,0.0118,23.069,0.0805,1.8570545,4,134.4,44,21,3,Fall-London-Discount
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Collection,2446,0.0101,24.7046,0.62,15.316852,3,189,86,14,11,Fall-London-Collection
Fall,11/12/2023 0:00,London,51.50735,-0.12776,Pinterest,Mobile,Discount,2158,0.0047,10.1426,0.52,5.274152,3,246,79,22,3,Fall-London-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Collection,2167,0.0202,43.7734,0.3565,15.6052171,2,88.704,51,17,16.5,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Desktop,Discount,1120,0.0167,18.704,1.8975,35.49084,11,305.76,93,6,9,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Collection,2263,0.0126,28.5138,0.88,25.092144,3,99.68,90,39,6,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Facebook,Mobile,Discount,2246,0.0111,24.9306,1.43,35.650758,7,224.7,110,16,4,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Collection,1036,0.0209,21.6524,0.0345,0.7470078,3,194.88,39,6,16.5,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Desktop,Discount,1053,0.01782,18.76446,1.702,31.93711092,7,668.4,91,11,7.5,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Collection,1865,0.01419,26.46435,0,0,9,159.6,82,12,6,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Instagram,Mobile,Discount,2603,0.01089,28.34667,2.04,57.8272068,6,200,134,22,4,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Collection,1515,0.0135,20.4525,0.828,16.93467,5,399.6,38,2,1.5,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Desktop,Discount,1263,0.0155,19.5765,0.0805,1.57590825,8,434.4,40,3,1.5,Fall-Manchester-Discount
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Collection,1526,0.0108,16.4808,1.19,19.612152,4,247,62,9,3,Fall-Manchester-Collection
Fall,11/12/2023 0:00,Manchester,53.483959,-2.244644,Pinterest,Mobile,Discount,1550,0.0111,17.205,0.19,3.26895,7,340,52,26,6,Fall-Manchester-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Collection,1675,0.0193,32.3275,1.3685,44.24018375,6,214.368,45,32,15,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Desktop,Discount,1802,0.0109,19.6418,1.058,20.7810244,6,168.672,82,13,7.5,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Collection,2596,0.0121,31.4116,0.39,12.250524,4,6.4,68,52,11,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Facebook,Mobile,Discount,2302,0.0096,22.0992,1.63,36.021696,4,133.84,97,22,1,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Collection,983,0.01639,16.11137,0.4255,6.855387935,3,141.12,61,16,0,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Desktop,Discount,1704,0.0121,20.6184,1.1615,23.9482716,6,265.2,82,8,7.5,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Collection,2098,0.01441,30.23218,0.01,0.3023218,4,49,36,18,5,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Instagram,Mobile,Discount,2359,0.00869,20.49971,0.53,10.8648463,5,321,65,21,5,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Collection,1311,0.0105,13.7655,1.0235,14.08898925,5,404.4,16,2,1.5,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Desktop,Discount,1011,0.0111,11.2221,0.138,1.5486498,6,486,62,2,0,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Collection,2693,0.0098,26.3914,0.5,13.1957,1,165,19,6,8,Fall-Birmingham-Collection
Fall,11/13/2023 0:00,Birmingham,52.489471,-1.898575,Pinterest,Mobile,Discount,1275,0.0102,13.005,1.19,15.47595,6,266,24,6,6,Fall-Birmingham-Discount
Fall,11/13/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Collection,1704,0.0154,26.2416,0.506,13.2782496,3,55.68,57,19,9,Fall-London-Collection
Fall,11/13/2023 0:00,London,51.50735,-0.12776,Facebook,Desktop,Discount,1530,0.0165,25.245,0.828,20.90286,7,267.12,92,9,13.5,Fall-London-Discount
Fall,11/13/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Collection,3024,0.0158,47.7792,1.29,61.635168,3,101.92,65,2,12,Fall-London-Collection
Fall,11/13/2023 0:00,London,51.50735,-0.12776,Facebook,Mobile,Discount,3268,0.0084,27.4512,0.93,25.529616,10,311.5,98,3,14,Fall-London-Discount
